id,year,month,day,hour,obs_datetime,season_type,temperature,humidity,precipitation,wind_speed,pressure,hourly_flood_risk,created_at
12117,2025,6,20,20,2025-06-20 20:00:00,rainy,22.9,95.0,0.8,5.8,991.4,0,2025-06-30 14:50:45
12118,2025,6,20,21,2025-06-20 21:00:00,rainy,22.7,98.0,0.6,4.2,991.9,0,2025-06-30 14:50:45
12119,2025,6,20,22,2025-06-20 22:00:00,rainy,22.5,98.0,1.6,4.2,992.4,0,2025-06-30 14:50:45
12120,2025,6,20,23,2025-06-20 23:00:00,rainy,22.3,97.0,0.4,3.4,992.7,0,2025-06-30 14:50:45
12121,2025,6,21,0,2025-06-21 00:00:00,rainy,22.2,96.0,0.4,3.2,992.7,0,2025-06-30 14:50:47
12122,2025,6,21,1,2025-06-21 01:00:00,rainy,21.6,95.0,0.2,3.5,992.7,0,2025-06-30 14:50:47
12123,2025,6,21,2,2025-06-21 02:00:00,rainy,21.2,96.0,0.0,2.6,992.3,0,2025-06-30 14:50:47
12124,2025,6,21,3,2025-06-21 03:00:00,rainy,21.2,96.0,0.0,1.6,992.1,0,2025-06-30 14:50:47
12125,2025,6,21,4,2025-06-21 04:00:00,rainy,21.0,97.0,0.0,1.0,991.3,0,2025-06-30 14:50:47
12126,2025,6,21,5,2025-06-21 05:00:00,rainy,20.9,97.0,0.0,1.8,991.7,0,2025-06-30 14:50:47
12127,2025,6,21,6,2025-06-21 06:00:00,rainy,20.8,96.0,0.0,1.8,992.5,0,2025-06-30 14:50:47
12128,2025,6,21,7,2025-06-21 07:00:00,rainy,21.0,96.0,0.0,1.0,992.7,0,2025-06-30 14:50:47
12129,2025,6,21,8,2025-06-21 08:00:00,rainy,21.3,96.0,0.0,1.2,993.1,0,2025-06-30 14:50:47
12130,2025,6,21,9,2025-06-21 09:00:00,rainy,21.5,96.0,0.0,2.3,994.0,0,2025-06-30 14:50:47
12131,2025,6,21,10,2025-06-21 10:00:00,rainy,21.6,94.0,0.0,2.5,993.8,0,2025-06-30 14:50:47
12132,2025,6,21,11,2025-06-21 11:00:00,rainy,22.2,93.0,0.0,2.3,993.7,0,2025-06-30 14:50:47
12133,2025,6,21,12,2025-06-21 12:00:00,rainy,22.7,89.0,0.0,2.1,993.7,0,2025-06-30 14:50:47
12134,2025,6,21,13,2025-06-21 13:00:00,rainy,23.0,87.0,0.0,2.1,993.3,0,2025-06-30 14:50:47
12135,2025,6,21,14,2025-06-21 14:00:00,rainy,23.0,84.0,0.0,2.9,993.2,0,2025-06-30 14:50:47
12136,2025,6,21,15,2025-06-21 15:00:00,rainy,23.5,80.0,0.0,2.4,993.2,0,2025-06-30 14:50:47
12137,2025,6,21,16,2025-06-21 16:00:00,rainy,24.0,77.0,0.0,2.0,993.1,0,2025-06-30 14:50:47
12138,2025,6,21,17,2025-06-21 17:00:00,rainy,24.0,75.0,0.0,2.0,993.0,0,2025-06-30 14:50:47
12139,2025,6,21,18,2025-06-21 18:00:00,rainy,23.8,79.0,0.0,2.7,993.1,0,2025-06-30 14:50:47
12140,2025,6,21,19,2025-06-21 19:00:00,rainy,22.9,81.0,0.0,3.1,993.7,0,2025-06-30 14:50:47
12141,2025,6,21,20,2025-06-21 20:00:00,rainy,22.3,84.0,0.0,2.1,993.9,0,2025-06-30 14:50:47
12142,2025,6,21,21,2025-06-21 21:00:00,rainy,21.9,85.0,0.0,1.8,994.2,0,2025-06-30 14:50:47
12143,2025,6,21,22,2025-06-21 22:00:00,rainy,21.4,85.0,0.0,2.7,994.6,0,2025-06-30 14:50:47
12144,2025,6,21,23,2025-06-21 23:00:00,rainy,20.9,84.0,0.0,2.7,994.7,0,2025-06-30 14:50:47
12145,2025,6,22,0,2025-06-22 00:00:00,rainy,20.5,84.0,0.0,2.1,994.6,0,2025-06-30 14:50:48
12146,2025,6,22,1,2025-06-22 01:00:00,rainy,20.1,83.0,0.0,1.6,994.7,0,2025-06-30 14:50:48
12147,2025,6,22,2,2025-06-22 02:00:00,rainy,19.6,85.0,0.0,1.7,994.6,0,2025-06-30 14:50:48
12148,2025,6,22,3,2025-06-22 03:00:00,rainy,19.1,86.0,0.0,1.6,994.7,0,2025-06-30 14:50:48
12149,2025,6,22,4,2025-06-22 04:00:00,rainy,18.6,89.0,0.0,1.4,994.9,0,2025-06-30 14:50:48
12150,2025,6,22,5,2025-06-22 05:00:00,rainy,18.4,91.0,0.0,1.2,995.2,0,2025-06-30 14:50:48
12151,2025,6,22,6,2025-06-22 06:00:00,rainy,18.1,91.0,0.0,1.0,995.5,0,2025-06-30 14:50:48
12152,2025,6,22,7,2025-06-22 07:00:00,rainy,18.7,91.0,0.0,1.3,996.0,0,2025-06-30 14:50:48
12153,2025,6,22,8,2025-06-22 08:00:00,rainy,20.5,84.0,0.0,0.9,996.3,0,2025-06-30 14:50:48
12154,2025,6,22,9,2025-06-22 09:00:00,rainy,22.2,68.0,0.0,1.7,996.6,0,2025-06-30 14:50:48
12155,2025,6,22,10,2025-06-22 10:00:00,rainy,23.9,64.0,0.0,2.7,996.3,0,2025-06-30 14:50:48
12156,2025,6,22,11,2025-06-22 11:00:00,rainy,25.0,64.0,0.0,2.3,996.4,0,2025-06-30 14:50:48
12157,2025,6,22,12,2025-06-22 12:00:00,rainy,26.4,59.0,0.0,2.8,996.1,0,2025-06-30 14:50:48
12158,2025,6,22,13,2025-06-22 13:00:00,rainy,27.5,57.0,0.0,3.1,995.8,0,2025-06-30 14:50:48
12159,2025,6,22,14,2025-06-22 14:00:00,rainy,28.1,50.0,0.0,3.1,995.3,0,2025-06-30 14:50:48
12160,2025,6,22,15,2025-06-22 15:00:00,rainy,28.3,51.0,0.0,3.6,995.2,0,2025-06-30 14:50:48
12161,2025,6,22,16,2025-06-22 16:00:00,rainy,28.4,50.0,0.0,3.3,995.1,0,2025-06-30 14:50:48
12162,2025,6,22,17,2025-06-22 17:00:00,rainy,28.2,50.0,0.0,3.3,995.1,0,2025-06-30 14:50:48
12163,2025,6,22,18,2025-06-22 18:00:00,rainy,27.7,51.0,0.0,3.0,995.1,0,2025-06-30 14:50:48
12164,2025,6,22,19,2025-06-22 19:00:00,rainy,26.0,58.0,0.0,3.0,995.7,0,2025-06-30 14:50:48
12165,2025,6,22,20,2025-06-22 20:00:00,rainy,24.4,62.0,0.0,3.6,995.8,0,2025-06-30 14:50:48
12166,2025,6,22,21,2025-06-22 21:00:00,rainy,23.5,67.0,0.0,2.6,996.6,0,2025-06-30 14:50:48
12167,2025,6,22,22,2025-06-22 22:00:00,rainy,22.8,75.0,0.0,1.8,997.2,0,2025-06-30 14:50:48
12168,2025,6,22,23,2025-06-22 23:00:00,rainy,21.9,74.0,0.0,1.3,997.2,0,2025-06-30 14:50:48
12169,2025,6,23,0,2025-06-23 00:00:00,rainy,21.4,76.0,0.0,2.1,997.2,0,2025-06-30 14:50:49
12170,2025,6,23,1,2025-06-23 01:00:00,rainy,21.0,80.0,0.0,1.2,997.1,0,2025-06-30 14:50:49
12171,2025,6,23,2,2025-06-23 02:00:00,rainy,20.6,79.0,0.0,1.4,997.1,0,2025-06-30 14:50:49
12172,2025,6,23,3,2025-06-23 03:00:00,rainy,20.2,79.0,0.0,1.5,997.5,0,2025-06-30 14:50:49
12173,2025,6,23,4,2025-06-23 04:00:00,rainy,19.9,84.0,0.0,1.4,997.7,0,2025-06-30 14:50:49
12174,2025,6,23,5,2025-06-23 05:00:00,rainy,19.6,85.0,0.0,1.0,997.7,0,2025-06-30 14:50:49
12175,2025,6,23,6,2025-06-23 06:00:00,rainy,19.5,88.0,0.0,0.8,997.8,0,2025-06-30 14:50:49
12176,2025,6,23,7,2025-06-23 07:00:00,rainy,20.4,86.0,0.0,1.2,997.9,0,2025-06-30 14:50:49
12177,2025,6,23,8,2025-06-23 08:00:00,rainy,22.5,78.0,0.0,2.1,998.0,0,2025-06-30 14:50:49
12178,2025,6,23,9,2025-06-23 09:00:00,rainy,24.3,70.0,0.0,2.1,997.9,0,2025-06-30 14:50:49
12179,2025,6,23,10,2025-06-23 10:00:00,rainy,26.1,63.0,0.0,2.0,997.7,0,2025-06-30 14:50:49
12180,2025,6,23,11,2025-06-23 11:00:00,rainy,27.4,58.0,0.0,2.1,997.4,0,2025-06-30 14:50:49
12181,2025,6,23,12,2025-06-23 12:00:00,rainy,28.7,57.0,0.0,1.6,997.1,0,2025-06-30 14:50:49
12182,2025,6,23,13,2025-06-23 13:00:00,rainy,29.8,52.0,0.0,1.4,996.6,0,2025-06-30 14:50:49
12183,2025,6,23,14,2025-06-23 14:00:00,rainy,30.9,49.0,0.0,1.7,996.1,0,2025-06-30 14:50:49
12184,2025,6,23,15,2025-06-23 15:00:00,rainy,31.3,48.0,0.0,2.3,995.7,0,2025-06-30 14:50:49
12185,2025,6,23,16,2025-06-23 16:00:00,rainy,31.4,47.0,0.0,2.9,995.3,0,2025-06-30 14:50:49
12186,2025,6,23,17,2025-06-23 17:00:00,rainy,31.4,50.0,0.0,3.4,994.8,0,2025-06-30 14:50:49
12187,2025,6,23,18,2025-06-23 18:00:00,rainy,30.7,51.0,0.0,3.5,994.8,0,2025-06-30 14:50:49
12188,2025,6,23,19,2025-06-23 19:00:00,rainy,29.9,52.0,0.0,3.5,995.1,0,2025-06-30 14:50:49
12189,2025,6,23,20,2025-06-23 20:00:00,rainy,28.9,54.0,0.0,3.1,995.6,0,2025-06-30 14:50:49
12190,2025,6,23,21,2025-06-23 21:00:00,rainy,27.9,60.0,0.0,1.5,996.3,0,2025-06-30 14:50:49
12191,2025,6,23,22,2025-06-23 22:00:00,rainy,27.0,63.0,0.0,1.4,996.7,0,2025-06-30 14:50:49
12192,2025,6,23,23,2025-06-23 23:00:00,rainy,26.5,66.0,0.0,0.6,996.9,0,2025-06-30 14:50:49
12193,2025,6,24,0,2025-06-24 00:00:00,rainy,25.9,65.0,0.0,1.6,996.8,0,2025-06-30 14:50:51
12194,2025,6,24,1,2025-06-24 01:00:00,rainy,25.2,68.0,0.0,1.0,996.8,0,2025-06-30 14:50:51
12195,2025,6,24,2,2025-06-24 02:00:00,rainy,24.7,71.0,0.0,2.0,996.7,0,2025-06-30 14:50:51
12196,2025,6,24,3,2025-06-24 03:00:00,rainy,24.4,71.0,0.0,1.8,996.9,0,2025-06-30 14:50:51
12197,2025,6,24,4,2025-06-24 04:00:00,rainy,24.3,71.0,0.0,2.5,997.2,0,2025-06-30 14:50:51
12198,2025,6,24,5,2025-06-24 05:00:00,rainy,23.8,69.0,0.0,1.7,997.5,0,2025-06-30 14:50:51
12199,2025,6,24,6,2025-06-24 06:00:00,rainy,23.9,67.0,0.0,2.1,997.8,0,2025-06-30 14:50:51
12200,2025,6,24,7,2025-06-24 07:00:00,rainy,24.2,70.0,0.0,1.8,998.3,0,2025-06-30 14:50:51
12201,2025,6,24,8,2025-06-24 08:00:00,rainy,24.6,68.0,0.0,2.0,998.3,0,2025-06-30 14:50:51
12202,2025,6,24,9,2025-06-24 09:00:00,rainy,24.9,62.0,0.0,1.9,998.4,0,2025-06-30 14:50:51
12203,2025,6,24,10,2025-06-24 10:00:00,rainy,25.4,64.0,0.0,2.3,998.0,0,2025-06-30 14:50:51
12204,2025,6,24,11,2025-06-24 11:00:00,rainy,26.9,60.0,0.0,2.2,997.9,0,2025-06-30 14:50:51
12205,2025,6,24,12,2025-06-24 12:00:00,rainy,27.2,56.0,0.0,2.6,997.7,0,2025-06-30 14:50:51
12206,2025,6,24,13,2025-06-24 13:00:00,rainy,27.7,46.0,0.0,3.2,997.3,0,2025-06-30 14:50:51
12207,2025,6,24,14,2025-06-24 14:00:00,rainy,27.8,46.0,0.0,3.1,997.5,0,2025-06-30 14:50:51
12208,2025,6,24,15,2025-06-24 15:00:00,rainy,27.3,49.0,0.0,2.8,997.3,0,2025-06-30 14:50:51
12209,2025,6,24,16,2025-06-24 16:00:00,rainy,27.0,49.0,0.0,3.0,996.0,0,2025-06-30 14:50:51
12210,2025,6,24,17,2025-06-24 17:00:00,rainy,26.9,52.0,0.0,3.6,995.7,0,2025-06-30 14:50:51
12211,2025,6,24,18,2025-06-24 18:00:00,rainy,26.9,53.0,0.0,2.5,996.2,0,2025-06-30 14:50:51
12212,2025,6,24,19,2025-06-24 19:00:00,rainy,26.5,53.0,0.0,2.3,996.4,0,2025-06-30 14:50:51
12213,2025,6,24,20,2025-06-24 20:00:00,rainy,26.1,53.0,0.0,3.6,996.5,0,2025-06-30 14:50:51
12214,2025,6,24,21,2025-06-24 21:00:00,rainy,24.5,66.0,0.0,2.6,996.9,0,2025-06-30 14:50:51
12215,2025,6,24,22,2025-06-24 22:00:00,rainy,22.1,84.0,1.4,3.1,997.6,0,2025-06-30 14:50:51
12216,2025,6,24,23,2025-06-24 23:00:00,rainy,20.7,88.0,0.9,3.6,997.4,0,2025-06-30 14:50:51
12217,2025,6,25,0,2025-06-25 00:00:00,rainy,20.6,83.0,0.0,4.5,996.9,0,2025-06-30 14:50:52
12218,2025,6,25,1,2025-06-25 01:00:00,rainy,20.9,79.0,0.0,2.8,996.7,0,2025-06-30 14:50:52
12219,2025,6,25,2,2025-06-25 02:00:00,rainy,21.2,75.0,0.0,2.7,996.2,0,2025-06-30 14:50:52
12220,2025,6,25,3,2025-06-25 03:00:00,rainy,20.1,83.0,1.2,4.1,995.9,0,2025-06-30 14:50:52
12221,2025,6,25,4,2025-06-25 04:00:00,rainy,19.5,86.0,0.4,3.4,995.4,0,2025-06-30 14:50:52
12222,2025,6,25,5,2025-06-25 05:00:00,rainy,20.0,81.0,0.0,4.1,995.5,0,2025-06-30 14:50:52
12223,2025,6,25,6,2025-06-25 06:00:00,rainy,20.1,81.0,0.0,2.9,995.4,0,2025-06-30 14:50:52
12224,2025,6,25,7,2025-06-25 07:00:00,rainy,20.5,83.0,0.0,3.1,995.5,0,2025-06-30 14:50:52
12225,2025,6,25,8,2025-06-25 08:00:00,rainy,20.2,90.0,0.5,2.7,996.0,0,2025-06-30 14:50:52
12226,2025,6,25,9,2025-06-25 09:00:00,rainy,20.1,91.0,0.3,2.8,996.2,0,2025-06-30 14:50:52
12227,2025,6,25,10,2025-06-25 10:00:00,rainy,20.3,94.0,0.2,2.3,996.2,0,2025-06-30 14:50:52
12228,2025,6,25,11,2025-06-25 11:00:00,rainy,20.7,93.0,0.3,2.7,995.9,0,2025-06-30 14:50:52
12229,2025,6,25,12,2025-06-25 12:00:00,rainy,20.8,91.0,0.0,2.5,995.8,0,2025-06-30 14:50:52
12230,2025,6,25,13,2025-06-25 13:00:00,rainy,21.6,87.0,0.0,3.1,995.7,0,2025-06-30 14:50:52
12231,2025,6,25,14,2025-06-25 14:00:00,rainy,22.0,86.0,0.0,2.8,995.5,0,2025-06-30 14:50:52
12232,2025,6,25,15,2025-06-25 15:00:00,rainy,21.9,89.0,0.1,2.7,995.4,0,2025-06-30 14:50:52
12233,2025,6,25,16,2025-06-25 16:00:00,rainy,22.0,93.0,0.4,1.7,995.4,0,2025-06-30 14:50:52
12234,2025,6,25,17,2025-06-25 17:00:00,rainy,21.9,91.0,0.2,1.8,995.2,0,2025-06-30 14:50:52
12235,2025,6,25,18,2025-06-25 18:00:00,rainy,21.8,92.0,0.4,2.1,995.1,0,2025-06-30 14:50:52
12236,2025,6,25,19,2025-06-25 19:00:00,rainy,21.5,95.0,2.2,2.0,995.3,0,2025-06-30 14:50:52
12237,2025,6,25,20,2025-06-25 20:00:00,rainy,21.3,93.0,1.6,1.1,995.8,0,2025-06-30 14:50:52
12238,2025,6,25,21,2025-06-25 21:00:00,rainy,21.2,91.0,0.2,1.5,996.5,0,2025-06-30 14:50:52
12239,2025,6,25,22,2025-06-25 22:00:00,rainy,21.0,91.0,0.0,2.1,996.9,0,2025-06-30 14:50:52
12240,2025,6,25,23,2025-06-25 23:00:00,rainy,20.9,90.0,0.0,1.6,996.8,0,2025-06-30 14:50:52
12241,2025,6,26,0,2025-06-26 00:00:00,rainy,20.8,93.0,0.0,1.1,997.1,0,2025-06-30 14:50:53
12242,2025,6,26,1,2025-06-26 01:00:00,rainy,20.7,93.0,0.0,1.1,997.3,0,2025-06-30 14:50:53
12243,2025,6,26,2,2025-06-26 02:00:00,rainy,20.6,92.0,0.0,1.0,997.6,0,2025-06-30 14:50:53
12244,2025,6,26,3,2025-06-26 03:00:00,rainy,20.7,92.0,0.0,1.8,997.6,0,2025-06-30 14:50:53
12245,2025,6,26,4,2025-06-26 04:00:00,rainy,20.3,96.0,0.7,2.0,997.6,0,2025-06-30 14:50:53
12246,2025,6,26,5,2025-06-26 05:00:00,rainy,19.9,94.0,0.4,3.0,997.8,0,2025-06-30 14:50:53
12247,2025,6,26,6,2025-06-26 06:00:00,rainy,20.0,95.0,0.0,2.4,998.1,0,2025-06-30 14:50:53
12248,2025,6,26,7,2025-06-26 07:00:00,rainy,20.1,93.0,0.0,1.5,998.1,0,2025-06-30 14:50:53
12249,2025,6,26,8,2025-06-26 08:00:00,rainy,20.4,93.0,0.0,1.6,998.6,0,2025-06-30 14:50:53
12250,2025,6,26,9,2025-06-26 09:00:00,rainy,21.8,90.0,0.0,1.3,998.6,0,2025-06-30 14:50:53
12251,2025,6,26,10,2025-06-26 10:00:00,rainy,22.1,87.0,0.0,1.8,998.6,0,2025-06-30 14:50:53
12252,2025,6,26,11,2025-06-26 11:00:00,rainy,23.1,82.0,0.0,1.8,998.5,0,2025-06-30 14:50:53
12253,2025,6,26,12,2025-06-26 12:00:00,rainy,23.1,82.0,0.0,1.5,998.4,0,2025-06-30 14:50:53
12254,2025,6,26,13,2025-06-26 13:00:00,rainy,23.3,83.0,0.0,1.5,998.4,0,2025-06-30 14:50:53
12255,2025,6,26,14,2025-06-26 14:00:00,rainy,23.7,81.0,0.0,1.7,998.2,0,2025-06-30 14:50:53
12256,2025,6,26,15,2025-06-26 15:00:00,rainy,23.5,79.0,0.0,2.1,998.2,0,2025-06-30 14:50:53
12257,2025,6,26,16,2025-06-26 16:00:00,rainy,22.9,81.0,0.0,1.9,998.5,0,2025-06-30 14:50:53
12258,2025,6,26,17,2025-06-26 17:00:00,rainy,23.8,78.0,0.0,1.6,998.3,0,2025-06-30 14:50:53
12259,2025,6,26,18,2025-06-26 18:00:00,rainy,24.2,77.0,0.0,1.3,998.2,0,2025-06-30 14:50:53
12260,2025,6,26,19,2025-06-26 19:00:00,rainy,23.9,78.0,0.0,1.5,998.2,0,2025-06-30 14:50:53
12261,2025,6,26,20,2025-06-26 20:00:00,rainy,23.4,80.0,0.0,2.4,998.2,0,2025-06-30 14:50:53
12262,2025,6,26,21,2025-06-26 21:00:00,rainy,22.6,80.0,0.0,1.0,998.4,0,2025-06-30 14:50:53
12263,2025,6,26,22,2025-06-26 22:00:00,rainy,22.1,83.0,0.0,1.3,998.5,0,2025-06-30 14:50:53
12264,2025,6,26,23,2025-06-26 23:00:00,rainy,21.8,85.0,0.0,1.2,998.6,0,2025-06-30 14:50:53
12265,2025,6,27,0,2025-06-27 00:00:00,rainy,21.7,87.0,0.0,1.1,998.7,0,2025-06-30 14:50:55
12266,2025,6,27,1,2025-06-27 01:00:00,rainy,21.4,88.0,0.0,1.3,998.6,0,2025-06-30 14:50:55
12267,2025,6,27,2,2025-06-27 02:00:00,rainy,21.4,88.0,0.0,1.7,998.6,0,2025-06-30 14:50:55
12268,2025,6,27,3,2025-06-27 03:00:00,rainy,21.2,89.0,0.0,1.1,998.4,0,2025-06-30 14:50:55
12269,2025,6,27,4,2025-06-27 04:00:00,rainy,21.2,89.0,0.0,0.6,998.1,0,2025-06-30 14:50:55
12270,2025,6,27,5,2025-06-27 05:00:00,rainy,21.2,89.0,0.0,1.1,998.2,0,2025-06-30 14:50:55
12271,2025,6,27,6,2025-06-27 06:00:00,rainy,21.4,91.0,0.0,0.7,998.4,0,2025-06-30 14:50:55
12272,2025,6,27,7,2025-06-27 07:00:00,rainy,21.8,89.0,0.0,1.4,999.1,0,2025-06-30 14:50:55
12273,2025,6,27,8,2025-06-27 08:00:00,rainy,22.3,88.0,0.0,0.9,999.0,0,2025-06-30 14:50:55
12274,2025,6,27,9,2025-06-27 09:00:00,rainy,22.7,86.0,0.0,0.6,999.1,0,2025-06-30 14:50:55
12275,2025,6,27,10,2025-06-27 10:00:00,rainy,23.1,84.0,0.0,1.0,999.3,0,2025-06-30 14:50:55
12276,2025,6,27,11,2025-06-27 11:00:00,rainy,23.4,83.0,0.0,1.5,999.2,0,2025-06-30 14:50:55
12277,2025,6,27,12,2025-06-27 12:00:00,rainy,24.4,79.0,0.0,0.6,998.9,0,2025-06-30 14:50:55
12278,2025,6,27,13,2025-06-27 13:00:00,rainy,25.4,76.0,0.0,2.2,998.0,0,2025-06-30 14:50:55
12279,2025,6,27,14,2025-06-27 14:00:00,rainy,26.5,74.0,0.0,2.7,997.6,0,2025-06-30 14:50:55
12280,2025,6,27,15,2025-06-27 15:00:00,rainy,28.0,67.0,0.0,1.9,997.1,0,2025-06-30 14:50:55
12281,2025,6,27,16,2025-06-27 16:00:00,rainy,29.1,65.0,0.0,1.5,996.8,0,2025-06-30 14:50:55
12282,2025,6,27,17,2025-06-27 17:00:00,rainy,29.0,63.0,0.0,0.9,996.5,0,2025-06-30 14:50:55
12283,2025,6,27,18,2025-06-27 18:00:00,rainy,29.1,64.0,0.0,1.8,996.3,0,2025-06-30 14:50:55
12284,2025,6,27,19,2025-06-27 19:00:00,rainy,28.5,64.0,0.0,1.9,996.5,0,2025-06-30 14:50:55
12285,2025,6,27,20,2025-06-27 20:00:00,rainy,27.8,68.0,0.0,1.7,996.7,0,2025-06-30 14:50:55
12286,2025,6,27,21,2025-06-27 21:00:00,rainy,27.3,71.0,0.0,0.7,997.4,0,2025-06-30 14:50:55
12287,2025,6,27,22,2025-06-27 22:00:00,rainy,26.5,75.0,0.0,1.2,997.6,0,2025-06-30 14:50:55
12288,2025,6,27,23,2025-06-27 23:00:00,rainy,26.1,77.0,0.0,1.6,997.7,0,2025-06-30 14:50:55
12289,2025,6,28,0,2025-06-28 00:00:00,rainy,25.7,78.0,0.0,1.4,998.0,0,2025-06-30 14:50:56
12290,2025,6,28,1,2025-06-28 01:00:00,rainy,25.5,79.0,0.0,0.9,997.9,0,2025-06-30 14:50:56
12291,2025,6,28,2,2025-06-28 02:00:00,rainy,25.3,80.0,0.0,0.9,997.8,0,2025-06-30 14:50:56
12292,2025,6,28,3,2025-06-28 03:00:00,rainy,25.1,84.0,0.0,0.7,997.5,0,2025-06-30 14:50:56
12293,2025,6,28,4,2025-06-28 04:00:00,rainy,24.8,86.0,0.0,0.6,997.5,0,2025-06-30 14:50:56
12294,2025,6,28,5,2025-06-28 05:00:00,rainy,24.6,86.0,0.0,1.5,997.3,0,2025-06-30 14:50:56
12295,2025,6,28,6,2025-06-28 06:00:00,rainy,24.6,88.0,0.1,1.3,997.5,0,2025-06-30 14:50:56
12296,2025,6,28,7,2025-06-28 07:00:00,rainy,24.5,91.0,0.3,1.2,997.7,0,2025-06-30 14:50:56
12297,2025,6,28,8,2025-06-28 08:00:00,rainy,24.7,90.0,0.2,1.4,997.8,0,2025-06-30 14:50:56
12298,2025,6,28,9,2025-06-28 09:00:00,rainy,25.0,90.0,0.0,1.4,997.7,0,2025-06-30 14:50:56
12299,2025,6,28,10,2025-06-28 10:00:00,rainy,25.9,88.0,0.0,1.1,997.1,0,2025-06-30 14:50:56
12300,2025,6,28,11,2025-06-28 11:00:00,rainy,26.4,84.0,0.0,0.9,997.0,0,2025-06-30 14:50:56
12301,2025,6,28,12,2025-06-28 12:00:00,rainy,26.7,82.0,0.0,2.3,997.0,0,2025-06-30 14:50:56
12302,2025,6,28,13,2025-06-28 13:00:00,rainy,26.9,83.0,0.0,1.9,996.8,0,2025-06-30 14:50:56
12303,2025,6,28,14,2025-06-28 14:00:00,rainy,27.5,83.0,0.0,1.3,996.4,0,2025-06-30 14:50:56
12304,2025,6,28,15,2025-06-28 15:00:00,rainy,27.8,83.0,0.0,1.7,996.1,0,2025-06-30 14:50:56
12305,2025,6,28,16,2025-06-28 16:00:00,rainy,27.9,82.0,0.0,2.3,996.0,0,2025-06-30 14:50:56
12306,2025,6,28,17,2025-06-28 17:00:00,rainy,27.8,81.0,0.0,2.5,995.7,0,2025-06-30 14:50:56
12307,2025,6,28,18,2025-06-28 18:00:00,rainy,27.5,82.0,0.0,2.5,995.7,0,2025-06-30 14:50:56
12308,2025,6,28,19,2025-06-28 19:00:00,rainy,27.1,83.0,0.0,1.5,995.9,0,2025-06-30 14:50:56
12309,2025,6,28,20,2025-06-28 20:00:00,rainy,26.7,83.0,0.0,0.8,995.9,0,2025-06-30 14:50:56
12310,2025,6,28,21,2025-06-28 21:00:00,rainy,26.4,85.0,0.0,1.2,996.4,0,2025-06-30 14:50:56
12311,2025,6,28,22,2025-06-28 22:00:00,rainy,26.2,85.0,0.0,0.6,996.4,0,2025-06-30 14:50:56
12312,2025,6,28,23,2025-06-28 23:00:00,rainy,26.2,85.0,0.0,0.7,996.0,0,2025-06-30 14:50:56
12313,2025,6,29,0,2025-06-29 00:00:00,rainy,26.3,86.0,0.0,1.0,996.0,0,2025-06-30 14:50:57
12314,2025,6,29,1,2025-06-29 01:00:00,rainy,26.2,86.0,0.0,1.5,995.9,0,2025-06-30 14:50:57
12315,2025,6,29,2,2025-06-29 02:00:00,rainy,25.9,87.0,0.0,2.1,996.1,0,2025-06-30 14:50:57
12316,2025,6,29,3,2025-06-29 03:00:00,rainy,25.6,86.0,0.0,2.7,996.6,0,2025-06-30 14:50:57
12317,2025,6,29,4,2025-06-29 04:00:00,rainy,25.1,89.0,0.0,2.7,996.7,0,2025-06-30 14:50:57
12318,2025,6,29,5,2025-06-29 05:00:00,rainy,25.0,89.0,0.0,2.3,996.9,0,2025-06-30 14:50:57
12319,2025,6,29,6,2025-06-29 06:00:00,rainy,25.0,86.0,0.0,2.3,997.2,0,2025-06-30 14:50:57
12320,2025,6,29,7,2025-06-29 07:00:00,rainy,25.0,85.0,0.0,2.7,997.7,0,2025-06-30 14:50:57
12321,2025,6,29,8,2025-06-29 08:00:00,rainy,25.5,83.0,0.0,2.0,997.9,0,2025-06-30 14:50:57
12322,2025,6,29,9,2025-06-29 09:00:00,rainy,26.0,80.0,0.0,2.5,997.9,0,2025-06-30 14:50:57
12323,2025,6,29,10,2025-06-29 10:00:00,rainy,26.3,80.0,0.0,2.6,998.2,0,2025-06-30 14:50:57
12324,2025,6,29,11,2025-06-29 11:00:00,rainy,27.3,76.0,0.0,2.4,998.2,0,2025-06-30 14:50:57
12325,2025,6,29,12,2025-06-29 12:00:00,rainy,27.7,76.0,0.0,1.9,997.7,0,2025-06-30 14:50:57
12326,2025,6,29,13,2025-06-29 13:00:00,rainy,28.2,74.0,0.0,1.6,997.2,0,2025-06-30 14:50:57
12327,2025,6,29,14,2025-06-29 14:00:00,rainy,28.7,72.0,0.0,2.4,996.9,0,2025-06-30 14:50:57
12328,2025,6,29,15,2025-06-29 15:00:00,rainy,29.5,69.0,0.0,3.0,997.1,0,2025-06-30 14:50:57
12329,2025,6,29,16,2025-06-29 16:00:00,rainy,30.0,69.0,0.0,2.7,997.0,0,2025-06-30 14:50:57
12330,2025,6,29,17,2025-06-29 17:00:00,rainy,30.1,67.0,0.0,2.8,996.9,0,2025-06-30 14:50:57
12331,2025,6,29,18,2025-06-29 18:00:00,rainy,29.6,66.0,0.0,4.1,997.0,0,2025-06-30 14:50:57
12332,2025,6,29,19,2025-06-29 19:00:00,rainy,29.4,61.0,0.0,3.1,997.1,0,2025-06-30 14:50:57
12333,2025,6,29,20,2025-06-29 20:00:00,rainy,28.4,67.0,0.0,1.9,997.2,0,2025-06-30 14:50:57
