id,year,month,day,hour,obs_datetime,season_type,temperature,humidity,precipitation,wind_speed,pressure,hourly_flood_risk,created_at
41,2022,5,2,16,2022-05-02 16:00:00,rainy,18.5,28.0,0.0,2.7,1001.7,0,2025-06-30 14:38:14
42,2022,5,2,17,2022-05-02 17:00:00,rainy,18.6,32.0,0.0,3.1,1002.2,0,2025-06-30 14:38:14
43,2022,5,2,18,2022-05-02 18:00:00,rainy,17.7,36.0,0.0,3.5,1002.5,0,2025-06-30 14:38:14
44,2022,5,2,19,2022-05-02 19:00:00,rainy,16.3,38.0,0.0,2.9,1003.3,0,2025-06-30 14:38:14
45,2022,5,2,20,2022-05-02 20:00:00,rainy,14.9,43.0,0.0,2.1,1004.1,0,2025-06-30 14:38:14
46,2022,5,2,21,2022-05-02 21:00:00,rainy,14.4,47.0,0.0,3.2,1005.1,0,2025-06-30 14:38:14
47,2022,5,2,22,2022-05-02 22:00:00,rainy,13.9,56.0,0.0,2.9,1005.5,0,2025-06-30 14:38:14
48,2022,5,2,23,2022-05-02 23:00:00,rainy,13.4,53.0,0.0,3.2,1005.8,0,2025-06-30 14:38:14
49,2022,5,3,0,2022-05-03 00:00:00,rainy,12.4,55.0,0.0,2.5,1006.4,0,2025-06-30 14:38:16
50,2022,5,3,1,2022-05-03 01:00:00,rainy,11.5,59.0,0.0,1.8,1006.8,0,2025-06-30 14:38:16
51,2022,5,3,2,2022-05-03 02:00:00,rainy,10.7,61.0,0.0,1.2,1006.8,0,2025-06-30 14:38:16
52,2022,5,3,3,2022-05-03 03:00:00,rainy,10.1,65.0,0.0,1.3,1007.2,0,2025-06-30 14:38:16
53,2022,5,3,4,2022-05-03 04:00:00,rainy,9.8,65.0,0.0,0.6,1007.5,0,2025-06-30 14:38:16
54,2022,5,3,5,2022-05-03 05:00:00,rainy,9.5,69.0,0.0,0.5,1007.6,0,2025-06-30 14:38:16
55,2022,5,3,6,2022-05-03 06:00:00,rainy,9.2,70.0,0.0,1.3,1008.2,0,2025-06-30 14:38:16
56,2022,5,3,7,2022-05-03 07:00:00,rainy,9.7,75.0,0.0,1.2,1008.8,0,2025-06-30 14:38:16
57,2022,5,3,8,2022-05-03 08:00:00,rainy,12.1,75.0,0.0,2.3,1009.1,0,2025-06-30 14:38:16
58,2022,5,3,9,2022-05-03 09:00:00,rainy,14.1,59.0,0.0,2.4,1009.5,0,2025-06-30 14:38:16
59,2022,5,3,10,2022-05-03 10:00:00,rainy,16.3,46.0,0.0,2.5,1009.4,0,2025-06-30 14:38:16
60,2022,5,3,11,2022-05-03 11:00:00,rainy,17.8,37.0,0.0,3.6,1009.4,0,2025-06-30 14:38:16
61,2022,5,3,12,2022-05-03 12:00:00,rainy,19.1,28.0,0.0,3.9,1008.9,0,2025-06-30 14:38:16
62,2022,5,3,13,2022-05-03 13:00:00,rainy,19.4,30.0,0.0,5.3,1008.6,0,2025-06-30 14:38:16
63,2022,5,3,14,2022-05-03 14:00:00,rainy,20.2,25.0,0.0,4.0,1008.4,0,2025-06-30 14:38:16
64,2022,5,3,15,2022-05-03 15:00:00,rainy,20.5,25.0,0.0,4.1,1008.2,0,2025-06-30 14:38:16
65,2022,5,3,16,2022-05-03 16:00:00,rainy,20.7,27.0,0.0,3.4,1007.9,0,2025-06-30 14:38:16
66,2022,5,3,17,2022-05-03 17:00:00,rainy,19.8,27.0,0.0,4.3,1008.1,0,2025-06-30 14:38:16
67,2022,5,3,18,2022-05-03 18:00:00,rainy,18.8,30.0,0.0,3.4,1007.9,0,2025-06-30 14:38:16
68,2022,5,3,19,2022-05-03 19:00:00,rainy,16.8,37.0,0.0,3.4,1008.1,0,2025-06-30 14:38:16
69,2022,5,3,20,2022-05-03 20:00:00,rainy,15.1,41.0,0.0,2.5,1008.5,0,2025-06-30 14:38:16
70,2022,5,3,21,2022-05-03 21:00:00,rainy,14.2,42.0,0.0,2.1,1008.9,0,2025-06-30 14:38:16
71,2022,5,3,22,2022-05-03 22:00:00,rainy,13.8,45.0,0.0,2.5,1009.3,0,2025-06-30 14:38:16
72,2022,5,3,23,2022-05-03 23:00:00,rainy,13.4,46.0,0.0,2.5,1009.4,0,2025-06-30 14:38:16
73,2022,5,4,0,2022-05-04 00:00:00,rainy,12.7,48.0,0.0,0.4,1009.4,0,2025-06-30 14:38:17
74,2022,5,4,1,2022-05-04 01:00:00,rainy,12.1,52.0,0.0,1.7,1009.3,0,2025-06-30 14:38:17
75,2022,5,4,2,2022-05-04 02:00:00,rainy,11.6,48.0,0.0,1.3,1008.9,0,2025-06-30 14:38:17
76,2022,5,4,3,2022-05-04 03:00:00,rainy,11.0,49.0,0.0,1.7,1008.9,0,2025-06-30 14:38:17
77,2022,5,4,4,2022-05-04 04:00:00,rainy,10.7,53.0,0.0,1.8,1008.7,0,2025-06-30 14:38:17
78,2022,5,4,5,2022-05-04 05:00:00,rainy,10.3,59.0,0.0,1.3,1008.8,0,2025-06-30 14:38:17
79,2022,5,4,6,2022-05-04 06:00:00,rainy,10.1,61.0,0.0,1.7,1008.9,0,2025-06-30 14:38:17
80,2022,5,4,7,2022-05-04 07:00:00,rainy,10.7,62.0,0.0,1.5,1009.3,0,2025-06-30 14:38:17
81,2022,5,4,8,2022-05-04 08:00:00,rainy,14.0,53.0,0.0,2.2,1009.4,0,2025-06-30 14:38:17
82,2022,5,4,9,2022-05-04 09:00:00,rainy,16.6,42.0,0.0,1.9,1009.5,0,2025-06-30 14:38:17
83,2022,5,4,10,2022-05-04 10:00:00,rainy,18.9,35.0,0.0,2.2,1009.3,0,2025-06-30 14:38:17
84,2022,5,4,11,2022-05-04 11:00:00,rainy,21.2,32.0,0.0,2.4,1009.0,0,2025-06-30 14:38:17
85,2022,5,4,12,2022-05-04 12:00:00,rainy,22.8,33.0,0.0,4.0,1008.6,0,2025-06-30 14:38:17
86,2022,5,4,13,2022-05-04 13:00:00,rainy,24.3,35.0,0.0,3.7,1008.0,0,2025-06-30 14:38:17
87,2022,5,4,14,2022-05-04 14:00:00,rainy,25.1,35.0,0.0,4.6,1007.6,0,2025-06-30 14:38:17
88,2022,5,4,15,2022-05-04 15:00:00,rainy,24.8,35.0,0.0,4.7,1007.1,0,2025-06-30 14:38:17
89,2022,5,4,16,2022-05-04 16:00:00,rainy,24.3,35.0,0.0,4.6,1006.9,0,2025-06-30 14:38:17
90,2022,5,4,17,2022-05-04 17:00:00,rainy,23.7,35.0,0.0,4.1,1007.0,0,2025-06-30 14:38:17
91,2022,5,4,18,2022-05-04 18:00:00,rainy,22.3,37.0,0.0,4.8,1007.1,0,2025-06-30 14:38:17
92,2022,5,4,19,2022-05-04 19:00:00,rainy,20.9,40.0,0.0,3.2,1007.3,0,2025-06-30 14:38:17
93,2022,5,4,20,2022-05-04 20:00:00,rainy,19.8,43.0,0.0,3.0,1007.8,0,2025-06-30 14:38:17
94,2022,5,4,21,2022-05-04 21:00:00,rainy,18.8,46.0,0.0,1.4,1008.4,0,2025-06-30 14:38:17
95,2022,5,4,22,2022-05-04 22:00:00,rainy,17.9,45.0,0.0,2.2,1009.0,0,2025-06-30 14:38:17
96,2022,5,4,23,2022-05-04 23:00:00,rainy,16.8,43.0,0.0,2.7,1009.3,0,2025-06-30 14:38:17
97,2022,5,5,0,2022-05-05 00:00:00,rainy,16.0,43.0,0.0,1.8,1009.4,0,2025-06-30 14:38:18
98,2022,5,5,1,2022-05-05 01:00:00,rainy,15.2,46.0,0.0,0.9,1009.2,0,2025-06-30 14:38:18
99,2022,5,5,2,2022-05-05 02:00:00,rainy,14.9,47.0,0.0,0.9,1009.3,0,2025-06-30 14:38:18
100,2022,5,5,3,2022-05-05 03:00:00,rainy,14.2,46.0,0.0,0.7,1009.0,0,2025-06-30 14:38:18
101,2022,5,5,4,2022-05-05 04:00:00,rainy,13.7,46.0,0.0,0.6,1009.1,0,2025-06-30 14:38:18
102,2022,5,5,5,2022-05-05 05:00:00,rainy,12.8,49.0,0.0,1.4,1009.2,0,2025-06-30 14:38:18
103,2022,5,5,6,2022-05-05 06:00:00,rainy,12.5,56.0,0.0,1.8,1009.5,0,2025-06-30 14:38:18
104,2022,5,5,7,2022-05-05 07:00:00,rainy,12.9,58.0,0.0,1.6,1009.7,0,2025-06-30 14:38:18
105,2022,5,5,8,2022-05-05 08:00:00,rainy,15.9,56.0,0.0,1.5,1010.0,0,2025-06-30 14:38:18
106,2022,5,5,9,2022-05-05 09:00:00,rainy,18.4,36.0,0.0,2.8,1010.1,0,2025-06-30 14:38:18
107,2022,5,5,10,2022-05-05 10:00:00,rainy,20.3,31.0,0.0,2.5,1010.4,0,2025-06-30 14:38:18
108,2022,5,5,11,2022-05-05 11:00:00,rainy,21.9,35.0,0.0,3.2,1010.3,0,2025-06-30 14:38:18
109,2022,5,5,12,2022-05-05 12:00:00,rainy,22.8,36.0,0.0,2.9,1009.8,0,2025-06-30 14:38:18
110,2022,5,5,13,2022-05-05 13:00:00,rainy,23.9,36.0,0.0,2.8,1009.0,0,2025-06-30 14:38:18
111,2022,5,5,14,2022-05-05 14:00:00,rainy,24.8,34.0,0.0,2.1,1008.2,0,2025-06-30 14:38:18
112,2022,5,5,15,2022-05-05 15:00:00,rainy,25.7,33.0,0.0,2.4,1007.4,0,2025-06-30 14:38:18
113,2022,5,5,16,2022-05-05 16:00:00,rainy,25.2,38.0,0.0,2.8,1006.6,0,2025-06-30 14:38:18
114,2022,5,5,17,2022-05-05 17:00:00,rainy,24.7,39.0,0.0,3.6,1006.1,0,2025-06-30 14:38:18
115,2022,5,5,18,2022-05-05 18:00:00,rainy,23.1,47.0,0.0,3.6,1006.2,0,2025-06-30 14:38:18
116,2022,5,5,19,2022-05-05 19:00:00,rainy,20.5,54.0,0.0,4.3,1006.3,0,2025-06-30 14:38:18
117,2022,5,5,20,2022-05-05 20:00:00,rainy,19.2,59.0,0.0,4.5,1006.8,0,2025-06-30 14:38:18
118,2022,5,5,21,2022-05-05 21:00:00,rainy,18.4,62.0,0.0,2.5,1007.2,0,2025-06-30 14:38:18
119,2022,5,5,22,2022-05-05 22:00:00,rainy,17.5,62.0,0.0,0.5,1007.5,0,2025-06-30 14:38:18
120,2022,5,5,23,2022-05-05 23:00:00,rainy,16.8,66.0,0.0,0.7,1007.5,0,2025-06-30 14:38:18
121,2022,5,6,0,2022-05-06 00:00:00,rainy,16.2,69.0,0.0,0.5,1007.5,0,2025-06-30 14:38:20
122,2022,5,6,1,2022-05-06 01:00:00,rainy,15.8,72.0,0.0,0.0,1007.5,0,2025-06-30 14:38:20
123,2022,5,6,2,2022-05-06 02:00:00,rainy,15.5,75.0,0.0,1.3,1007.6,0,2025-06-30 14:38:20
124,2022,5,6,3,2022-05-06 03:00:00,rainy,14.8,77.0,0.0,1.8,1007.3,0,2025-06-30 14:38:20
125,2022,5,6,4,2022-05-06 04:00:00,rainy,14.3,78.0,0.0,1.8,1007.2,0,2025-06-30 14:38:20
126,2022,5,6,5,2022-05-06 05:00:00,rainy,13.9,79.0,0.0,1.8,1006.9,0,2025-06-30 14:38:20
127,2022,5,6,6,2022-05-06 06:00:00,rainy,13.8,82.0,0.0,1.6,1007.0,0,2025-06-30 14:38:20
128,2022,5,6,7,2022-05-06 07:00:00,rainy,14.6,81.0,0.0,1.3,1007.2,0,2025-06-30 14:38:20
129,2022,5,6,8,2022-05-06 08:00:00,rainy,17.4,72.0,0.0,1.4,1007.0,0,2025-06-30 14:38:20
130,2022,5,6,9,2022-05-06 09:00:00,rainy,19.9,62.0,0.0,2.0,1006.9,0,2025-06-30 14:38:20
131,2022,5,6,10,2022-05-06 10:00:00,rainy,21.7,60.0,0.0,2.5,1006.8,0,2025-06-30 14:38:20
132,2022,5,6,11,2022-05-06 11:00:00,rainy,22.7,54.0,0.0,3.9,1006.5,0,2025-06-30 14:38:20
133,2022,5,6,12,2022-05-06 12:00:00,rainy,23.7,51.0,0.0,3.6,1006.5,0,2025-06-30 14:38:20
134,2022,5,6,13,2022-05-06 13:00:00,rainy,25.2,45.0,0.0,3.4,1006.1,0,2025-06-30 14:38:20
135,2022,5,6,14,2022-05-06 14:00:00,rainy,24.6,46.0,0.0,4.1,1005.4,0,2025-06-30 14:38:20
136,2022,5,6,15,2022-05-06 15:00:00,rainy,24.9,46.0,0.0,3.1,1004.9,0,2025-06-30 14:38:20
137,2022,5,6,16,2022-05-06 16:00:00,rainy,25.1,45.0,0.0,4.2,1004.6,0,2025-06-30 14:38:20
138,2022,5,6,17,2022-05-06 17:00:00,rainy,24.6,49.0,0.0,4.1,1004.5,0,2025-06-30 14:38:20
139,2022,5,6,18,2022-05-06 18:00:00,rainy,22.9,53.0,0.0,3.8,1004.4,0,2025-06-30 14:38:20
140,2022,5,6,19,2022-05-06 19:00:00,rainy,21.2,65.0,0.0,3.9,1005.1,0,2025-06-30 14:38:20
141,2022,5,6,20,2022-05-06 20:00:00,rainy,19.6,78.0,0.0,3.2,1005.2,0,2025-06-30 14:38:20
142,2022,5,6,21,2022-05-06 21:00:00,rainy,18.8,80.0,0.0,2.7,1005.8,0,2025-06-30 14:38:20
143,2022,5,6,22,2022-05-06 22:00:00,rainy,18.1,86.0,0.0,3.2,1005.9,0,2025-06-30 14:38:20
144,2022,5,6,23,2022-05-06 23:00:00,rainy,17.9,86.0,0.0,2.6,1005.7,0,2025-06-30 14:38:20
145,2022,5,7,0,2022-05-07 00:00:00,rainy,17.8,86.0,0.0,2.6,1005.9,0,2025-06-30 14:38:21
146,2022,5,7,1,2022-05-07 01:00:00,rainy,17.8,86.0,0.0,1.9,1005.9,0,2025-06-30 14:38:21
147,2022,5,7,2,2022-05-07 02:00:00,rainy,17.3,90.0,0.0,3.1,1005.9,0,2025-06-30 14:38:21
148,2022,5,7,3,2022-05-07 03:00:00,rainy,16.7,89.0,0.0,2.2,1005.7,0,2025-06-30 14:38:21
149,2022,5,7,4,2022-05-07 04:00:00,rainy,16.5,91.0,0.1,2.3,1005.8,0,2025-06-30 14:38:21
150,2022,5,7,5,2022-05-07 05:00:00,rainy,16.1,93.0,0.2,3.3,1005.8,0,2025-06-30 14:38:21
151,2022,5,7,6,2022-05-07 06:00:00,rainy,16.2,91.0,0.1,1.8,1005.6,0,2025-06-30 14:38:21
152,2022,5,7,7,2022-05-07 07:00:00,rainy,15.6,90.0,0.0,3.0,1006.2,0,2025-06-30 14:38:21
153,2022,5,7,8,2022-05-07 08:00:00,rainy,15.3,91.0,0.1,3.7,1006.9,0,2025-06-30 14:38:21
154,2022,5,7,9,2022-05-07 09:00:00,rainy,15.7,88.0,0.0,2.6,1007.1,0,2025-06-30 14:38:21
155,2022,5,7,10,2022-05-07 10:00:00,rainy,17.1,77.0,0.0,2.7,1007.4,0,2025-06-30 14:38:21
156,2022,5,7,11,2022-05-07 11:00:00,rainy,19.1,58.0,0.0,4.1,1007.4,0,2025-06-30 14:38:21
157,2022,5,7,12,2022-05-07 12:00:00,rainy,21.2,37.0,0.0,3.2,1006.9,0,2025-06-30 14:38:21
158,2022,5,7,13,2022-05-07 13:00:00,rainy,22.7,26.0,0.0,4.8,1006.1,0,2025-06-30 14:38:21
159,2022,5,7,14,2022-05-07 14:00:00,rainy,22.6,23.0,0.0,5.3,1005.8,0,2025-06-30 14:38:21
160,2022,5,7,15,2022-05-07 15:00:00,rainy,22.7,22.0,0.0,4.1,1005.6,0,2025-06-30 14:38:21
161,2022,5,7,16,2022-05-07 16:00:00,rainy,22.4,18.0,0.0,4.8,1005.7,0,2025-06-30 14:38:21
162,2022,5,7,17,2022-05-07 17:00:00,rainy,21.9,22.0,0.0,2.8,1005.8,0,2025-06-30 14:38:21
163,2022,5,7,18,2022-05-07 18:00:00,rainy,20.7,25.0,0.0,2.8,1005.8,0,2025-06-30 14:38:21
164,2022,5,7,19,2022-05-07 19:00:00,rainy,19.6,28.0,0.0,2.8,1006.5,0,2025-06-30 14:38:21
165,2022,5,7,20,2022-05-07 20:00:00,rainy,18.8,30.0,0.0,2.8,1007.0,0,2025-06-30 14:38:21
166,2022,5,7,21,2022-05-07 21:00:00,rainy,18.3,32.0,0.0,4.1,1007.7,0,2025-06-30 14:38:21
167,2022,5,7,22,2022-05-07 22:00:00,rainy,17.4,35.0,0.0,1.2,1008.3,0,2025-06-30 14:38:21
168,2022,5,7,23,2022-05-07 23:00:00,rainy,16.6,36.0,0.0,1.3,1008.4,0,2025-06-30 14:38:21
169,2022,5,8,0,2022-05-08 00:00:00,rainy,15.8,35.0,0.0,2.9,1008.5,0,2025-06-30 14:38:22
170,2022,5,8,1,2022-05-08 01:00:00,rainy,16.3,45.0,0.0,3.2,1009.0,0,2025-06-30 14:38:22
171,2022,5,8,2,2022-05-08 02:00:00,rainy,16.2,43.0,0.0,3.6,1008.7,0,2025-06-30 14:38:22
172,2022,5,8,3,2022-05-08 03:00:00,rainy,15.8,42.0,0.0,3.2,1008.7,0,2025-06-30 14:38:22
173,2022,5,8,4,2022-05-08 04:00:00,rainy,15.5,42.0,0.0,2.7,1008.5,0,2025-06-30 14:38:22
174,2022,5,8,5,2022-05-08 05:00:00,rainy,15.1,43.0,0.0,2.6,1008.9,0,2025-06-30 14:38:22
175,2022,5,8,6,2022-05-08 06:00:00,rainy,15.0,43.0,0.0,2.8,1009.5,0,2025-06-30 14:38:22
176,2022,5,8,7,2022-05-08 07:00:00,rainy,15.0,43.0,0.0,2.3,1010.1,0,2025-06-30 14:38:22
177,2022,5,8,8,2022-05-08 08:00:00,rainy,15.4,43.0,0.0,2.1,1010.3,0,2025-06-30 14:38:22
178,2022,5,8,9,2022-05-08 09:00:00,rainy,15.8,41.0,0.0,2.4,1009.9,0,2025-06-30 14:38:22
179,2022,5,8,10,2022-05-08 10:00:00,rainy,16.8,41.0,0.0,2.1,1010.0,0,2025-06-30 14:38:22
180,2022,5,8,11,2022-05-08 11:00:00,rainy,17.3,38.0,0.0,1.9,1010.3,0,2025-06-30 14:38:22
181,2022,5,8,12,2022-05-08 12:00:00,rainy,17.8,36.0,0.0,2.2,1009.3,0,2025-06-30 14:38:22
182,2022,5,8,13,2022-05-08 13:00:00,rainy,18.2,37.0,0.0,1.1,1009.4,0,2025-06-30 14:38:22
183,2022,5,8,14,2022-05-08 14:00:00,rainy,17.8,38.0,0.0,1.8,1008.5,0,2025-06-30 14:38:22
184,2022,5,8,15,2022-05-08 15:00:00,rainy,17.6,39.0,0.0,2.5,1008.1,0,2025-06-30 14:38:22
185,2022,5,8,16,2022-05-08 16:00:00,rainy,17.7,40.0,0.0,3.0,1007.4,0,2025-06-30 14:38:22
186,2022,5,8,17,2022-05-08 17:00:00,rainy,17.2,41.0,0.0,2.3,1007.0,0,2025-06-30 14:38:22
187,2022,5,8,18,2022-05-08 18:00:00,rainy,16.6,43.0,0.0,3.7,1007.2,0,2025-06-30 14:38:22
188,2022,5,8,19,2022-05-08 19:00:00,rainy,15.3,53.0,0.0,4.1,1007.5,0,2025-06-30 14:38:22
189,2022,5,8,20,2022-05-08 20:00:00,rainy,13.4,75.0,0.1,4.1,1008.2,0,2025-06-30 14:38:22
190,2022,5,8,21,2022-05-08 21:00:00,rainy,12.3,83.0,0.7,2.8,1008.6,0,2025-06-30 14:38:22
191,2022,5,8,22,2022-05-08 22:00:00,rainy,11.9,89.0,0.8,3.8,1008.9,0,2025-06-30 14:38:22
192,2022,5,8,23,2022-05-08 23:00:00,rainy,11.8,89.0,0.4,3.0,1008.6,0,2025-06-30 14:38:22
193,2022,5,9,0,2022-05-09 00:00:00,rainy,11.7,87.0,0.0,2.8,1008.3,0,2025-06-30 14:38:24
194,2022,5,9,1,2022-05-09 01:00:00,rainy,11.6,83.0,0.0,3.2,1008.2,0,2025-06-30 14:38:24
195,2022,5,9,2,2022-05-09 02:00:00,rainy,11.5,83.0,0.0,2.1,1007.8,0,2025-06-30 14:38:24
196,2022,5,9,3,2022-05-09 03:00:00,rainy,11.5,81.0,0.0,2.0,1008.3,0,2025-06-30 14:38:24
197,2022,5,9,4,2022-05-09 04:00:00,rainy,11.4,80.0,0.0,1.0,1008.5,0,2025-06-30 14:38:24
198,2022,5,9,5,2022-05-09 05:00:00,rainy,11.4,82.0,0.0,2.0,1008.8,0,2025-06-30 14:38:24
199,2022,5,9,6,2022-05-09 06:00:00,rainy,11.1,83.0,0.0,1.9,1009.0,0,2025-06-30 14:38:24
200,2022,5,9,7,2022-05-09 07:00:00,rainy,11.6,83.0,0.0,2.2,1009.5,0,2025-06-30 14:38:24
201,2022,5,9,8,2022-05-09 08:00:00,rainy,13.9,76.0,0.0,1.9,1009.8,0,2025-06-30 14:38:24
202,2022,5,9,9,2022-05-09 09:00:00,rainy,15.8,66.0,0.0,2.0,1009.7,0,2025-06-30 14:38:24
203,2022,5,9,10,2022-05-09 10:00:00,rainy,17.9,55.0,0.0,2.1,1009.5,0,2025-06-30 14:38:24
204,2022,5,9,11,2022-05-09 11:00:00,rainy,19.3,49.0,0.0,2.4,1009.3,0,2025-06-30 14:38:24
205,2022,5,9,12,2022-05-09 12:00:00,rainy,21.1,44.0,0.0,2.2,1008.5,0,2025-06-30 14:38:24
206,2022,5,9,13,2022-05-09 13:00:00,rainy,22.7,34.0,0.0,3.4,1007.7,0,2025-06-30 14:38:24
207,2022,5,9,14,2022-05-09 14:00:00,rainy,23.8,33.0,0.0,2.8,1006.9,0,2025-06-30 14:38:24
208,2022,5,9,15,2022-05-09 15:00:00,rainy,24.2,33.0,0.0,3.4,1006.3,0,2025-06-30 14:38:24
209,2022,5,9,16,2022-05-09 16:00:00,rainy,25.0,32.0,0.0,2.6,1005.8,0,2025-06-30 14:38:24
210,2022,5,9,17,2022-05-09 17:00:00,rainy,24.9,32.0,0.0,2.6,1005.6,0,2025-06-30 14:38:24
211,2022,5,9,18,2022-05-09 18:00:00,rainy,23.9,34.0,0.0,1.8,1005.6,0,2025-06-30 14:38:24
212,2022,5,9,19,2022-05-09 19:00:00,rainy,22.8,35.0,0.0,2.3,1005.6,0,2025-06-30 14:38:24
213,2022,5,9,20,2022-05-09 20:00:00,rainy,20.8,50.0,0.0,2.0,1006.5,0,2025-06-30 14:38:24
214,2022,5,9,21,2022-05-09 21:00:00,rainy,18.8,52.0,0.0,2.6,1007.5,0,2025-06-30 14:38:24
215,2022,5,9,22,2022-05-09 22:00:00,rainy,18.0,54.0,0.0,0.9,1007.7,0,2025-06-30 14:38:24
216,2022,5,9,23,2022-05-09 23:00:00,rainy,17.3,56.0,0.0,1.0,1007.6,0,2025-06-30 14:38:24
