id,year,month,day,obs_date,season_type,avg_temp,min_temp,max_temp,humidity,precipitation,wind_speed,is_flood_risk,created_at,actual_flood,is_peak_rainy,is_typhoon_season,is_early_rainy,precip_risk_level,precip_ma3,humidity_ma3,precip_ma7,humidity_ma7,rain_days_cumsum
417,2023,9,26,2023-09-26,rainy,19.9,18.6,20.8,95.8,27.8,2.4,0,2025-06-30 14:31:46,0,0,1,0,1,9.9,72.86666666666667,9.357142857142861,73.17142857142858,2
418,2023,9,27,2023-09-27,rainy,21.5,20.0,23.7,90.1,4.4,1.8,0,2025-06-30 14:31:47,0,0,1,0,0,11.366666666666667,84.10000000000001,4.871428571428575,73.12857142857142,3
419,2023,9,28,2023-09-28,rainy,22.7,19.6,27.3,78.3,0.0,2.0,0,2025-06-30 14:31:48,0,0,1,0,0,10.733333333333334,88.06666666666668,4.871428571428575,74.1857142857143,0
420,2023,9,29,2023-09-29,rainy,21.1,17.4,26.9,61.5,0.0,1.4,0,2025-06-30 14:31:49,0,0,1,0,0,1.4666666666666668,76.63333333333334,4.871428571428575,73.2,0
421,2023,9,30,2023-09-30,rainy,19.7,17.1,22.2,77.0,4.5,2.2,0,2025-06-30 14:31:49,0,0,1,0,0,1.5,72.26666666666667,5.514285714285719,75.07142857142857,1
481,2023,11,1,2023-11-01,dry,19.0,17.2,20.6,81.8,0.0,2.4,0,2025-06-30 14:32:34,0,0,0,0,0,1.5,73.43333333333334,5.514285714285719,78.7,0
482,2023,11,2,2023-11-02,dry,20.8,18.7,25.9,70.9,0.0,2.9,0,2025-06-30 14:32:35,0,0,0,0,0,1.5,76.56666666666668,5.242857142857147,79.34285714285714,0
483,2023,11,3,2023-11-03,dry,19.5,17.7,22.4,83.3,8.5,2.8,0,2025-06-30 14:32:36,0,0,0,0,0,2.8333333333333335,78.66666666666669,2.4857142857142898,77.55714285714285,1
484,2023,11,4,2023-11-04,dry,17.4,14.1,20.9,75.5,0.0,2.6,0,2025-06-30 14:32:36,0,0,0,0,0,2.8333333333333335,76.56666666666668,1.8571428571428612,75.47142857142856,0
485,2023,11,5,2023-11-05,dry,17.3,15.1,20.4,87.0,10.4,3.3,0,2025-06-30 14:32:37,0,0,0,0,1,6.3,81.93333333333334,3.3428571428571465,76.71428571428571,1
486,2023,11,6,2023-11-06,dry,13.3,6.6,19.3,84.9,45.8,4.9,0,2025-06-30 14:32:38,0,0,0,0,2,18.73333333333333,82.46666666666668,9.885714285714288,80.05714285714285,2
487,2023,11,7,2023-11-07,dry,5.8,3.6,9.9,62.5,0.0,3.2,0,2025-06-30 14:32:38,0,0,0,0,0,18.73333333333333,78.13333333333334,9.242857142857146,77.98571428571428,0
488,2023,11,8,2023-11-08,dry,8.4,1.8,16.1,55.1,0.0,1.7,0,2025-06-30 14:32:39,0,0,0,0,0,15.266666666666666,67.50000000000001,9.242857142857146,74.17142857142858,0
489,2023,11,9,2023-11-09,dry,11.4,5.9,18.4,73.1,5.1,2.1,0,2025-06-30 14:32:40,0,0,0,0,0,1.7,63.566666666666684,9.971428571428575,74.4857142857143,1
490,2023,11,10,2023-11-10,dry,3.4,0.5,9.1,53.1,0.0,3.9,0,2025-06-30 14:32:41,0,0,0,0,0,1.7,60.433333333333344,8.757142857142862,70.17142857142858,0
491,2023,11,11,2023-11-11,dry,1.7,-1.9,6.7,47.9,0.0,2.2,0,2025-06-30 14:32:41,0,0,0,0,0,1.7,58.03333333333334,8.757142857142862,66.22857142857143,0
492,2023,11,12,2023-11-12,dry,1.2,-2.0,5.7,53.8,0.0,2.2,0,2025-06-30 14:32:42,0,0,0,0,0,0.0,51.600000000000016,7.271428571428575,61.48571428571429,0
493,2023,11,13,2023-11-13,dry,2.0,-2.2,6.7,54.0,0.0,2.3,0,2025-06-30 14:32:43,0,0,0,0,0,0.0,51.90000000000001,0.7285714285714325,57.07142857142857,0
494,2023,11,14,2023-11-14,dry,5.0,-0.8,10.8,66.1,0.0,1.7,0,2025-06-30 14:32:43,0,0,0,0,0,0.0,57.966666666666676,0.7285714285714325,57.58571428571428,0
495,2023,11,15,2023-11-15,dry,7.0,2.0,12.5,71.4,0.0,1.5,0,2025-06-30 14:32:44,0,0,0,0,0,0.0,63.83333333333335,0.7285714285714325,59.91428571428572,0
496,2023,11,16,2023-11-16,dry,6.6,5.7,7.4,85.0,8.4,1.9,0,2025-06-30 14:32:45,0,0,0,0,0,2.8000000000000003,74.16666666666669,1.2000000000000042,61.614285714285714,1
497,2023,11,17,2023-11-17,dry,1.6,-1.9,5.9,59.3,0.0,2.9,0,2025-06-30 14:32:45,0,0,0,0,0,2.8000000000000003,71.90000000000002,1.2000000000000042,62.5,0
498,2023,11,18,2023-11-18,dry,0.6,-3.8,5.7,58.9,0.0,3.5,0,2025-06-30 14:32:46,0,0,0,0,0,2.8000000000000003,67.73333333333335,1.2000000000000042,64.07142857142857,0
499,2023,11,19,2023-11-19,dry,5.9,-0.3,13.4,68.3,0.0,2.4,0,2025-06-30 14:32:47,0,0,0,0,0,0.0,62.16666666666668,1.2000000000000042,66.14285714285714,0
500,2023,11,20,2023-11-20,dry,6.2,1.8,12.8,58.4,0.0,1.5,0,2025-06-30 14:32:47,0,0,0,0,0,0.0,61.866666666666674,1.2000000000000042,66.77142857142857,0
501,2023,11,21,2023-11-21,dry,7.4,1.4,14.8,59.6,0.0,1.7,0,2025-06-30 14:32:48,0,0,0,0,0,0.0,62.1,1.2000000000000042,65.84285714285714,0
502,2023,11,22,2023-11-22,dry,9.5,2.9,15.1,68.1,0.0,1.8,0,2025-06-30 14:32:49,0,0,0,0,0,0.0,62.03333333333334,1.2000000000000042,65.37142857142857,0
503,2023,11,23,2023-11-23,dry,9.9,1.9,14.6,71.1,0.1,3.3,0,2025-06-30 14:32:50,0,0,0,0,0,0.03333333333333333,66.26666666666667,0.014285714285718346,63.38571428571428,0
504,2023,11,24,2023-11-24,dry,-1.5,-4.4,2.2,51.8,0.0,3.8,0,2025-06-30 14:32:50,0,0,0,0,0,0.03333333333333333,63.66666666666668,0.014285714285718346,62.31428571428571,0
505,2023,11,25,2023-11-25,dry,-1.3,-5.9,4.0,42.8,0.0,1.8,0,2025-06-30 14:32:51,0,0,0,0,0,0.03333333333333333,55.23333333333335,0.014285714285718346,60.01428571428571,0
506,2023,11,26,2023-11-26,dry,4.0,-0.1,7.2,43.6,0.0,1.4,0,2025-06-30 14:32:52,0,0,0,0,0,0.0,46.066666666666684,0.014285714285718346,56.48571428571428,0
507,2023,11,27,2023-11-27,dry,6.2,4.4,9.3,82.9,3.6,2.4,0,2025-06-30 14:32:53,0,0,0,0,0,1.2,56.43333333333336,0.5285714285714327,59.98571428571428,1
508,2023,11,28,2023-11-28,dry,1.3,-1.2,5.2,58.0,0.0,3.3,0,2025-06-30 14:32:53,0,0,0,0,0,1.2,61.50000000000002,0.5285714285714327,59.75714285714285,0
509,2023,11,29,2023-11-29,dry,-1.4,-4.0,3.0,59.0,0.0,2.6,0,2025-06-30 14:32:54,0,0,0,0,0,1.2,66.63333333333335,0.5285714285714327,58.457142857142856,0
510,2023,11,30,2023-11-30,dry,-4.3,-7.3,-0.5,48.5,0.0,2.8,0,2025-06-30 14:32:55,0,0,0,0,0,0.0,55.166666666666686,0.5142857142857183,55.228571428571435,0
511,2023,12,1,2023-12-01,dry,-3.2,-6.8,0.7,55.3,0.0,2.0,0,2025-06-30 14:32:55,0,0,0,0,0,0.0,54.26666666666669,0.5142857142857183,55.728571428571435,0
512,2023,12,2,2023-12-02,dry,2.0,-4.4,8.0,60.8,0.0,2.4,0,2025-06-30 14:32:56,0,0,0,0,0,0.0,54.86666666666668,0.5142857142857183,58.300000000000004,0
513,2023,12,3,2023-12-03,dry,0.8,-2.8,6.0,56.3,0.0,1.7,0,2025-06-30 14:32:57,0,0,0,0,0,0.0,57.466666666666676,0.5142857142857183,60.11428571428571,0
514,2023,12,4,2023-12-04,dry,2.7,-3.0,9.4,59.5,0.0,1.6,0,2025-06-30 14:32:58,0,0,0,0,0,0.0,58.86666666666668,0.0,56.771428571428565,0
515,2023,12,5,2023-12-05,dry,6.8,3.8,12.6,55.4,0.0,2.0,0,2025-06-30 14:32:58,0,0,0,0,0,0.0,57.066666666666684,0.0,56.4,0
516,2023,12,6,2023-12-06,dry,6.1,3.9,8.7,76.1,3.8,2.3,0,2025-06-30 14:32:59,0,0,0,0,0,1.2666666666666666,63.666666666666686,0.5428571428571469,58.84285714285714,1
517,2023,12,7,2023-12-07,dry,6.6,0.8,11.4,64.0,0.0,2.6,0,2025-06-30 14:33:00,0,0,0,0,0,1.2666666666666666,65.16666666666669,0.5428571428571469,61.05714285714286,0
518,2023,12,8,2023-12-08,dry,11.2,5.1,16.8,73.4,0.0,3.0,0,2025-06-30 14:33:00,0,0,0,0,0,1.2666666666666666,71.16666666666669,0.5428571428571469,63.642857142857146,0
519,2023,12,9,2023-12-09,dry,13.7,11.7,16.2,82.9,0.0,2.0,0,2025-06-30 14:33:01,0,0,0,0,0,0.0,73.43333333333335,0.5428571428571469,66.8,0
520,2023,12,10,2023-12-10,dry,11.4,6.7,15.5,67.9,0.0,,0,2025-06-30 14:33:02,0,0,0,0,0,0.0,74.73333333333335,0.5428571428571469,68.45714285714287,0
521,2023,12,11,2023-12-11,dry,8.9,5.0,12.3,82.9,11.4,,0,2025-06-30 14:33:03,0,0,0,0,1,3.8000000000000003,77.90000000000002,2.1714285714285753,71.8,1
522,2023,12,12,2023-12-12,dry,5.4,3.5,9.3,75.6,0.4,2.7,0,2025-06-30 14:33:03,0,0,0,0,0,3.9333333333333336,75.46666666666668,2.2285714285714326,74.68571428571428,0
523,2023,12,13,2023-12-13,dry,6.8,2.6,10.3,74.1,0.0,2.4,0,2025-06-30 14:33:04,0,0,0,0,0,3.9333333333333336,77.53333333333335,1.68571428571429,74.39999999999999,0
524,2023,12,14,2023-12-14,dry,7.6,6.2,9.1,85.8,17.0,4.5,0,2025-06-30 14:33:05,0,0,0,0,1,5.8,78.50000000000001,4.114285714285718,77.51428571428572,1
525,2023,12,15,2023-12-15,dry,4.9,3.7,6.2,95.4,31.1,3.6,0,2025-06-30 14:33:05,0,0,0,0,2,16.033333333333335,85.10000000000001,8.557142857142862,80.65714285714286,2
526,2023,12,16,2023-12-16,dry,-4.1,-9.9,3.8,68.9,1.5,5.2,0,2025-06-30 14:33:06,0,0,0,0,0,16.533333333333335,83.36666666666669,8.771428571428576,78.65714285714286,3
527,2023,12,17,2023-12-17,dry,-9.8,-12.4,-6.4,48.9,0.0,3.2,0,2025-06-30 14:33:07,0,0,0,0,0,10.866666666666667,71.06666666666669,8.771428571428576,75.94285714285715,0
528,2023,12,18,2023-12-18,dry,-7.7,-12.2,-3.6,45.1,0.0,2.2,0,2025-06-30 14:33:07,0,0,0,0,0,0.5,54.30000000000001,7.142857142857147,70.54285714285714,0
529,2023,12,19,2023-12-19,dry,-3.7,-8.2,0.2,63.1,0.3,1.9,0,2025-06-30 14:33:08,0,0,0,0,0,0.09999999999999999,52.36666666666668,7.128571428571433,68.75714285714285,0
530,2023,12,20,2023-12-20,dry,-7.4,-11.9,-2.1,64.1,0.8,3.4,0,2025-06-30 14:33:09,0,0,0,0,0,0.3666666666666667,57.433333333333344,7.242857142857147,67.32857142857144,0
531,2023,12,21,2023-12-21,dry,-11.7,-14.4,-8.0,57.4,0.0,3.0,0,2025-06-30 14:33:10,0,0,0,0,0,0.3666666666666667,61.53333333333335,4.8142857142857185,63.271428571428565,0
532,2023,12,22,2023-12-22,dry,-11.6,-14.7,-8.0,51.8,0.0,2.7,0,2025-06-30 14:33:10,0,0,0,0,0,0.26666666666666666,57.76666666666668,0.371428571428576,57.042857142857144,0
533,2023,12,23,2023-12-23,dry,-6.8,-12.7,-0.9,53.4,0.0,1.8,0,2025-06-30 14:33:11,0,0,0,0,0,0.0,54.20000000000002,0.15714285714286172,54.82857142857142,0
534,2023,12,24,2023-12-24,dry,-2.2,-5.6,3.0,73.4,1.1,1.6,0,2025-06-30 14:33:12,0,0,0,0,0,0.3666666666666667,59.53333333333335,0.3142857142857189,58.32857142857143,1
535,2023,12,25,2023-12-25,dry,-0.7,-2.7,2.1,80.8,0.7,1.5,0,2025-06-30 14:33:12,0,0,0,0,0,0.6,69.20000000000003,0.4142857142857189,63.42857142857143,0
536,2023,12,26,2023-12-26,dry,1.9,-2.6,7.2,72.9,0.0,1.8,0,2025-06-30 14:33:13,0,0,0,0,0,0.6,75.70000000000003,0.37142857142857605,64.82857142857144,0
537,2023,12,27,2023-12-27,dry,1.5,-2.8,6.8,76.6,0.0,1.4,0,2025-06-30 14:33:14,0,0,0,0,0,0.2333333333333333,76.7666666666667,0.2571428571428617,66.61428571428571,0
538,2023,12,28,2023-12-28,dry,1.2,-1.7,4.4,69.5,0.0,1.6,0,2025-06-30 14:33:15,0,0,0,0,0,0.0,73.00000000000001,0.2571428571428617,68.34285714285714,0
539,2023,12,29,2023-12-29,dry,1.3,-1.5,4.6,71.0,0.0,1.7,0,2025-06-30 14:33:15,0,0,0,0,0,0.0,72.36666666666669,0.2571428571428617,71.08571428571429,0
540,2023,12,30,2023-12-30,dry,0.6,-0.9,2.1,92.0,13.1,2.6,0,2025-06-30 14:33:16,0,0,0,0,1,4.366666666666666,77.50000000000001,2.128571428571433,76.60000000000001,1
541,2023,12,31,2023-12-31,dry,2.1,0.6,4.3,95.5,4.7,2.0,0,2025-06-30 14:33:17,0,0,0,0,0,5.933333333333334,86.16666666666669,2.6428571428571472,79.75714285714285,2
695,2024,1,1,2024-01-01,dry,3.3,-0.3,7.3,83.4,0.0,1.7,0,2025-06-30 14:35:09,0,0,0,0,0,5.933333333333334,90.30000000000001,2.5428571428571476,80.12857142857142,0
696,2024,1,2,2024-01-02,dry,2.9,2.2,4.3,72.6,0.0,1.6,0,2025-06-30 14:35:10,0,0,0,0,0,1.5666666666666667,83.83333333333336,2.5428571428571476,80.08571428571429,0
697,2024,1,3,2024-01-03,dry,1.8,-1.1,4.0,80.4,0.6,1.6,0,2025-06-30 14:35:11,0,0,0,0,0,0.19999999999999998,78.80000000000001,2.6285714285714334,80.62857142857142,0
698,2024,1,4,2024-01-04,dry,1.4,-3.3,4.7,74.3,0.0,1.9,0,2025-06-30 14:35:12,0,0,0,0,0,0.19999999999999998,75.7666666666667,2.6285714285714334,81.31428571428572,0
699,2024,1,5,2024-01-05,dry,5.0,1.4,9.1,77.1,0.0,2.3,0,2025-06-30 14:35:12,0,0,0,0,0,0.19999999999999998,77.26666666666668,2.6285714285714334,82.18571428571428,0
700,2024,1,6,2024-01-06,dry,0.7,-2.7,5.2,63.9,2.4,2.2,0,2025-06-30 14:35:13,0,0,0,0,0,0.7999999999999999,71.76666666666668,1.1000000000000045,78.17142857142856,1
701,2024,1,7,2024-01-07,dry,-4.4,-8.3,-0.9,57.4,0.0,3.1,0,2025-06-30 14:35:14,0,0,0,0,0,0.7999999999999999,66.13333333333334,0.42857142857143316,72.72857142857143,0
702,2024,1,8,2024-01-08,dry,-4.7,-10.3,0.0,57.8,0.0,1.8,0,2025-06-30 14:35:15,0,0,0,0,0,0.7999999999999999,59.70000000000002,0.42857142857143316,69.07142857142857,0
703,2024,1,9,2024-01-09,dry,-0.6,-1.9,0.4,84.0,1.6,2.0,0,2025-06-30 14:35:15,0,0,0,0,0,0.5333333333333333,66.40000000000002,0.6571428571428617,70.7,1
704,2024,1,10,2024-01-10,dry,-1.0,-4.1,3.3,85.9,0.0,1.7,0,2025-06-30 14:35:16,0,0,0,0,0,0.5333333333333333,75.90000000000002,0.571428571428576,71.48571428571428,0
705,2024,1,11,2024-01-11,dry,1.7,-2.4,4.5,80.6,0.0,1.9,0,2025-06-30 14:35:17,0,0,0,0,0,0.5333333333333333,83.50000000000001,0.571428571428576,72.38571428571429,0
706,2024,1,12,2024-01-12,dry,0.9,-1.4,4.2,61.6,0.0,2.3,0,2025-06-30 14:35:18,0,0,0,0,0,0.0,76.03333333333335,0.571428571428576,70.17142857142858,0
707,2024,1,13,2024-01-13,dry,0.4,-3.8,6.4,44.3,0.0,1.4,0,2025-06-30 14:35:18,0,0,0,0,0,0.0,62.166666666666686,0.22857142857143314,67.37142857142857,0
708,2024,1,14,2024-01-14,dry,-0.6,-3.3,2.4,74.5,3.1,2.1,0,2025-06-30 14:35:19,0,0,0,0,0,1.0333333333333334,60.133333333333354,0.671428571428576,69.81428571428572,1
709,2024,1,15,2024-01-15,dry,-3.7,-6.9,0.9,51.3,0.0,2.5,0,2025-06-30 14:35:20,0,0,0,0,0,1.0333333333333334,56.700000000000024,0.671428571428576,68.88571428571429,0
710,2024,1,16,2024-01-16,dry,-2.1,-7.2,4.3,49.8,0.0,1.5,0,2025-06-30 14:35:20,0,0,0,0,0,1.0333333333333334,58.53333333333335,0.44285714285714745,64.0,0
711,2024,1,17,2024-01-17,dry,0.6,-2.3,1.9,78.5,9.7,2.0,0,2025-06-30 14:35:21,0,0,0,0,0,3.233333333333333,59.86666666666668,1.828571428571433,62.94285714285714,1
712,2024,1,18,2024-01-18,dry,4.5,1.4,9.4,81.5,0.5,2.4,0,2025-06-30 14:35:22,0,0,0,0,0,3.4,69.93333333333335,1.9000000000000044,63.07142857142857,0
713,2024,1,19,2024-01-19,dry,5.4,4.0,9.0,65.4,0.0,4.5,0,2025-06-30 14:35:23,0,0,0,0,0,3.4,75.13333333333335,1.9000000000000044,63.61428571428571,0
714,2024,1,20,2024-01-20,dry,3.4,1.9,4.9,69.5,0.4,5.3,0,2025-06-30 14:35:23,0,0,0,0,0,0.3,72.13333333333335,1.9571428571428615,67.21428571428571,0
715,2024,1,21,2024-01-21,dry,1.7,-2.4,4.3,75.8,0.4,2.5,0,2025-06-30 14:35:24,0,0,0,0,0,0.26666666666666666,70.23333333333335,1.571428571428576,67.4,0
716,2024,1,22,2024-01-22,dry,-8.7,-11.9,-2.4,65.6,0.2,4.1,0,2025-06-30 14:35:25,0,0,0,0,0,0.3333333333333333,70.30000000000001,1.6000000000000045,69.44285714285715,0
717,2024,1,23,2024-01-23,dry,-11.7,-14.0,-8.2,53.6,0.0,3.9,0,2025-06-30 14:35:25,0,0,0,0,0,0.20000000000000004,65.00000000000001,1.6000000000000045,69.98571428571428,0
718,2024,1,24,2024-01-24,dry,-8.0,-11.2,-3.7,52.0,0.0,3.3,0,2025-06-30 14:35:26,0,0,0,0,0,0.06666666666666667,57.066666666666684,0.21428571428571885,66.2,0
719,2024,1,25,2024-01-25,dry,-5.3,-9.7,-0.5,47.8,0.0,2.1,0,2025-06-30 14:35:27,0,0,0,0,0,0.0,51.133333333333354,0.14285714285714743,61.385714285714286,0
720,2024,1,26,2024-01-26,dry,-1.7,-6.9,4.0,62.5,0.0,1.9,0,2025-06-30 14:35:27,0,0,0,0,0,0.0,54.10000000000002,0.14285714285714743,60.97142857142857,0
721,2024,1,27,2024-01-27,dry,-0.5,-4.6,4.6,70.0,0.0,1.8,0,2025-06-30 14:35:28,0,0,0,0,0,0.0,60.10000000000002,0.0857142857142903,61.04285714285714,0
722,2024,1,28,2024-01-28,dry,-1.5,-5.0,3.8,62.3,0.0,1.9,0,2025-06-30 14:35:29,0,0,0,0,0,0.0,64.93333333333335,0.02857142857143314,59.114285714285714,0
723,2024,1,29,2024-01-29,dry,-0.4,-4.8,4.6,66.6,0.0,1.7,0,2025-06-30 14:35:30,0,0,0,0,0,0.0,66.30000000000001,0.0,59.25714285714285,0
724,2024,1,30,2024-01-30,dry,1.4,-4.0,8.1,59.3,0.0,1.4,0,2025-06-30 14:35:30,0,0,0,0,0,0.0,62.73333333333335,0.0,60.07142857142857,0
725,2024,1,31,2024-01-31,dry,4.7,0.7,10.6,54.1,0.0,1.9,0,2025-06-30 14:35:31,0,0,0,0,0,0.0,60.00000000000002,0.0,60.371428571428574,0
726,2024,2,1,2024-02-01,dry,2.4,-1.3,8.2,64.9,0.0,2.1,0,2025-06-30 14:35:32,0,0,0,0,0,0.0,59.43333333333336,0.0,62.81428571428571,0
727,2024,2,2,2024-02-02,dry,3.1,0.7,7.9,65.5,0.0,2.1,0,2025-06-30 14:35:32,0,0,0,0,0,0.0,61.50000000000002,0.0,63.24285714285714,0
728,2024,2,3,2024-02-03,dry,4.7,-0.2,8.3,63.9,0.0,2.2,0,2025-06-30 14:35:33,0,0,0,0,0,0.0,64.7666666666667,0.0,62.37142857142857,0
729,2024,2,4,2024-02-04,dry,7.3,3.7,12.2,60.9,0.0,1.8,0,2025-06-30 14:35:34,0,0,0,0,0,0.0,63.43333333333336,0.0,62.17142857142857,0
730,2024,2,5,2024-02-05,dry,2.7,0.1,6.6,81.8,3.9,5.0,0,2025-06-30 14:35:35,0,0,0,0,0,1.3,68.86666666666669,0.5571428571428617,64.34285714285714,1
731,2024,2,6,2024-02-06,dry,1.2,0.0,2.9,83.5,0.2,2.2,0,2025-06-30 14:35:35,0,0,0,0,0,1.3666666666666665,75.40000000000002,0.5857142857142902,67.8,0
732,2024,2,7,2024-02-07,dry,0.6,-0.9,2.7,76.6,0.0,2.1,0,2025-06-30 14:35:36,0,0,0,0,0,1.3666666666666665,80.63333333333337,0.5857142857142902,71.0142857142857,0
733,2024,2,8,2024-02-08,dry,0.6,-3.0,6.2,66.9,0.0,1.6,0,2025-06-30 14:35:37,0,0,0,0,0,0.06666666666666667,75.66666666666669,0.5857142857142902,71.3,0
734,2024,2,9,2024-02-09,dry,1.1,-2.5,6.1,66.8,0.0,2.2,0,2025-06-30 14:35:37,0,0,0,0,0,0.0,70.10000000000002,0.5857142857142902,71.48571428571428,0
735,2024,2,10,2024-02-10,dry,1.7,-1.5,7.4,69.4,0.0,1.9,0,2025-06-30 14:35:38,0,0,0,0,0,0.0,67.70000000000003,0.5857142857142902,72.27142857142857,0
736,2024,2,11,2024-02-11,dry,1.0,-3.1,5.5,70.6,0.0,2.2,0,2025-06-30 14:35:39,0,0,0,0,0,0.0,68.93333333333335,0.5857142857142902,73.65714285714286,0
737,2024,2,12,2024-02-12,dry,3.5,-2.9,10.5,62.8,0.0,1.8,0,2025-06-30 14:35:39,0,0,0,0,0,0.0,67.60000000000002,0.02857142857143314,70.94285714285715,0
738,2024,2,13,2024-02-13,dry,8.2,2.0,13.7,70.6,0.0,2.5,0,2025-06-30 14:35:40,0,0,0,0,0,0.0,68.00000000000001,0.0,69.10000000000001,0
739,2024,2,14,2024-02-14,dry,12.9,8.8,18.3,76.4,0.0,2.2,0,2025-06-30 14:35:41,0,0,0,0,0,0.0,69.93333333333335,0.0,69.07142857142857,0
740,2024,2,15,2024-02-15,dry,4.5,0.6,11.6,89.9,10.9,2.9,0,2025-06-30 14:35:42,0,0,0,0,1,3.6333333333333333,78.9666666666667,1.5571428571428618,72.35714285714286,1
741,2024,2,16,2024-02-16,dry,2.3,-1.5,8.1,72.4,0.0,1.8,0,2025-06-30 14:35:42,0,0,0,0,0,3.6333333333333333,79.5666666666667,1.5571428571428618,73.15714285714286,0
742,2024,2,17,2024-02-17,dry,4.4,-1.2,11.7,73.5,0.0,1.7,0,2025-06-30 14:35:43,0,0,0,0,0,3.6333333333333333,78.60000000000002,1.5571428571428618,73.74285714285715,0
743,2024,2,18,2024-02-18,dry,6.2,1.2,9.4,81.4,17.1,2.8,0,2025-06-30 14:35:44,0,0,0,0,1,5.7,75.7666666666667,4.000000000000005,75.28571428571429,1
744,2024,2,19,2024-02-19,dry,9.1,4.2,11.9,95.8,8.9,2.3,0,2025-06-30 14:35:45,0,0,0,0,0,8.666666666666666,83.56666666666669,5.271428571428577,80.0,2
745,2024,2,20,2024-02-20,dry,4.3,2.8,6.8,86.3,2.6,3.4,0,2025-06-30 14:35:45,0,0,0,0,0,9.533333333333333,87.83333333333336,5.642857142857148,82.24285714285715,3
746,2024,2,22,2024-02-22,dry,0.2,-1.1,1.6,84.5,8.8,4.2,0,2025-06-30 14:35:57,0,0,0,0,0,6.766666666666667,88.86666666666669,6.900000000000006,83.39999999999999,4
747,2024,2,23,2024-02-23,dry,1.8,-1.0,6.1,68.8,0.4,3.5,0,2025-06-30 14:35:57,0,0,0,0,0,3.9333333333333336,79.86666666666669,5.400000000000006,80.38571428571429,0
748,2024,2,24,2024-02-24,dry,2.0,-1.3,5.9,68.6,2.3,2.9,0,2025-06-30 14:35:58,0,0,0,0,0,3.8333333333333335,73.96666666666668,5.728571428571434,79.84285714285714,1
749,2024,2,25,2024-02-25,dry,2.8,0.8,5.9,80.8,1.8,2.0,0,2025-06-30 14:35:59,0,0,0,0,0,1.5,72.73333333333335,5.98571428571429,80.88571428571429,2
750,2024,2,26,2024-02-26,dry,3.8,-1.2,9.7,65.3,0.0,1.9,0,2025-06-30 14:35:59,0,0,0,0,0,1.3666666666666665,71.56666666666668,3.542857142857148,78.58571428571429,0
751,2024,2,27,2024-02-27,dry,5.3,1.2,9.8,52.0,0.0,3.0,0,2025-06-30 14:36:00,0,0,0,0,0,0.6,66.03333333333336,2.2714285714285767,72.32857142857144,0
752,2024,2,28,2024-02-28,dry,6.4,3.2,10.1,59.5,0.0,2.1,0,2025-06-30 14:36:01,0,0,0,0,0,0.0,58.93333333333336,1.9000000000000052,68.5,0
753,2024,2,29,2024-02-29,dry,4.8,0.3,9.6,63.6,0.0,2.2,0,2025-06-30 14:36:02,0,0,0,0,0,0.0,58.366666666666696,0.6428571428571479,65.5142857142857,0
542,2024,5,1,2024-05-01,rainy,18.5,13.9,24.0,46.0,0.0,2.4,0,2025-06-30 14:33:18,0,0,0,1,0,0.0,56.366666666666696,0.5857142857142907,62.25714285714285,0
543,2024,5,2,2024-05-02,rainy,18.1,12.4,23.7,48.4,0.0,2.4,0,2025-06-30 14:33:18,0,0,0,1,0,0.0,52.666666666666686,0.2571428571428622,59.371428571428574,0
544,2024,5,3,2024-05-03,rainy,19.7,12.2,27.9,46.9,0.0,1.9,0,2025-06-30 14:33:19,0,0,0,1,0,0.0,47.10000000000002,0.0,54.528571428571425,0
545,2024,5,4,2024-05-04,rainy,21.4,14.6,28.5,44.8,0.0,1.9,0,2025-06-30 14:33:20,0,0,0,1,0,0.0,46.700000000000024,0.0,51.6,0
546,2024,5,5,2024-05-05,rainy,17.8,15.7,20.6,87.4,48.3,2.5,0,2025-06-30 14:33:21,0,0,0,1,2,16.099999999999998,59.700000000000024,6.900000000000005,56.65714285714286,1
547,2024,5,6,2024-05-06,rainy,13.9,13.4,15.7,92.9,12.3,3.1,0,2025-06-30 14:33:21,0,0,0,1,1,20.2,75.03333333333336,8.657142857142862,61.42857142857143,2
548,2024,5,7,2024-05-07,rainy,13.3,12.2,15.0,77.3,2.4,3.0,0,2025-06-30 14:33:22,0,0,0,1,0,21.0,85.86666666666669,9.000000000000005,63.38571428571429,3
549,2024,5,8,2024-05-08,rainy,14.7,9.0,21.4,58.8,0.0,2.3,0,2025-06-30 14:33:23,0,0,0,1,0,4.9,76.33333333333336,9.000000000000005,65.21428571428571,0
550,2024,5,9,2024-05-09,rainy,16.1,10.9,21.8,63.6,0.0,2.9,0,2025-06-30 14:33:24,0,0,0,1,0,0.7999999999999999,66.56666666666669,9.000000000000005,67.38571428571429,0
551,2024,5,10,2024-05-10,rainy,17.9,12.5,23.8,55.6,0.0,2.6,0,2025-06-30 14:33:25,0,0,0,1,0,0.0,59.333333333333364,9.000000000000005,68.62857142857143,0
552,2024,5,11,2024-05-11,rainy,17.0,14.0,22.0,80.0,31.7,3.5,0,2025-06-30 14:33:26,0,0,0,1,2,10.566666666666666,66.40000000000003,13.528571428571434,73.65714285714286,1
553,2024,5,12,2024-05-12,rainy,16.6,11.9,21.6,65.0,0.0,2.7,0,2025-06-30 14:33:27,0,0,0,1,0,10.566666666666666,66.86666666666669,6.628571428571433,70.45714285714287,0
